"","kelp","substrate","depth","x","y","period","ammonium_spring_mean","ammonium_summer_minimum","currentSpeed_summer_mean","nitrate_summer_minimum","PAR_summer_mean","temperature_summer_mean","turbidity_summer_mean","salinity_summer_mean","slope_5x5","TPI_3x3","substrate_aligned","bathymetry_20","set","cell","Cluster","weight"
"71",1,1,0.86314582824707,1208995.152383,481604.048742,"2014_2019",2.03152441978455,1.35489916801453,0.11293488740921,2.47994613647461,114.580238342285,17.4538593292236,2.32862591743469,9.68812370300293,6.47199106216431,-0.779200792312622,1,0.86314582824707,"train",100,5,1.75615763546796
"72",1,1,-2.30349683761597,1182783.884719,370665.430455,"2014_2019",1.63621389865875,1.93574559688568,0.454207897186279,14.2200050354004,120.073204040527,11.5409994125366,1.06321012973785,30.3681793212891,6.25829839706421,0.906163215637207,1,-2.30349683761597,"train",102,4,0.47852348993288
"73",1,1,4.39919471740723,1172929.011856,370177.235296,"2014_2019",1.54513907432556,1.90823101997375,0.627549827098846,14.4795436859131,118.186889648438,11.2444448471069,0.933487415313721,30.7204055786133,7.70492744445801,-3.53636312484741,1,4.39919471740723,"train",103,4,0.47852348993288
"74",1,1,-0.690614521503448,1201942.311105,382179.23872,"2014_2019",1.68976259231567,1.87710475921631,0.538922607898712,13.2386770248413,122.238578796387,11.5747413635254,1.2697457075119,29.8984222412109,9.90650081634521,-0.199727088212967,1,-0.690614521503448,"train",104,4,0.47852348993288
"75",1,1,-2.97530293464661,1175691.595138,370153.357022,"2014_2019",1.52908229827881,1.8831022977829,0.433191180229187,15.5516653060913,120.421646118164,11.0570211410522,0.941814482212067,30.8212947845459,8.3768367767334,0.0269598960876465,1,-2.97530293464661,"train",105,4,0.47852348993288
"76",1,1,-1.2338365316391,1208456.264267,481139.271692,"2014_2019",1.91324770450592,1.15918946266174,0.109758697450161,2.16421675682068,114.709266662598,17.6786842346191,2.46925282478333,9.95045375823975,5.11000442504883,-0.0169862508773804,1,-1.2338365316391,"train",107,5,1.75615763546796
"77",1,1,8.16279315948486,1200873.463548,405509.863158,"2014_2019",1.77217078208923,1.43432128429413,0.654619336128235,8.22225856781006,119.74772644043,13.7603788375854,1.60801148414612,27.6670780181885,6.87066173553467,-0.504632949829102,1,8.16279315948486,"train",109,4,0.47852348993288
"78",1,1,-1.87316501140594,1182897.135763,369784.938914,"2014_2019",1.58495759963989,1.9022650718689,0.72795957326889,15.236198425293,120.806182861328,11.043420791626,1.0440616607666,30.6162052154541,2.3202121257782,0.00724732875823975,1,-1.87316501140594,"train",110,4,0.47852348993288
"79",1,1,-1.73956525325775,1055459.93851,553487.579005,"2014_2019",1.46980917453766,0.785919368267059,0.60488748550415,5.44745874404907,109.65291595459,13.0418062210083,0.553440690040588,27.8856067657471,1.67932236194611,-0.0672010183334351,1,-1.73956525325775,"train",112,2,1.71394230769229
"80",1,1,4.45277404785156,1201198.305618,398966.937306,"2014_2019",1.79261600971222,1.69786238670349,0.289950102567673,10.4438695907593,120.402214050293,12.7786617279053,1.54303598403931,28.5687122344971,4.09673500061035,0.1053466796875,1,4.45277404785156,"train",114,4,0.47852348993288
"81",1,1,-0.239585340023041,1049988.147489,562750.319487,"2014_2019",1.44882965087891,1.50013661384583,0.483834832906723,17.3513202667236,111.872291564941,10.9898834228516,0.67542290687561,29.3730449676514,2.43239378929138,0.0181282460689545,1,-0.239585340023041,"train",115,2,1.71394230769229
"82",1,1,-4.13956165313721,1201873.388805,399016.968982,"2014_2019",1.78413009643555,1.65464782714844,0.720267117023468,10.0917558670044,120.142723083496,12.961422920227,1.55226314067841,28.4168090820312,6.90797519683838,-0.24713134765625,1,-4.13956165313721,"train",116,4,0.47852348993288
"83",1,1,-0.975540339946747,1202275.868798,398680.282827,"2014_2019",1.78256487846375,1.64836180210114,0.846554398536682,10.0057554244995,120.149169921875,12.9217615127563,1.54778397083282,28.4379920959473,5.30619335174561,0.00444608926773071,1,-0.975540339946747,"train",117,4,0.47852348993288
"84",1,1,0.234371021389961,1145461.697218,380229.56358,"2014_2019",1.33395218849182,1.31603682041168,0.0889697223901749,9.22407913208008,108.524314880371,12.000415802002,0.803744852542877,30.936695098877,1.31068074703217,-0.00716975331306458,1,0.234371021389961,"train",118,2,1.71394230769229
"85",1,1,3.59585189819336,1214455.544808,422418.207173,"2014_2019",1.72042310237885,1.32108747959137,0.575171053409576,7.406982421875,120.198196411133,12.9327945709229,1.87660253047943,27.7928085327148,22.5444927215576,0.256556987762451,1,3.59585189819336,"train",119,1,1.32037037037036
"86",1,1,-1.57005774974823,1201692.949216,398584.450339,"2014_2019",1.78819465637207,1.69104719161987,0.737716495990753,10.4263849258423,120.680114746094,12.8659601211548,1.54792952537537,28.514612197876,7.35926818847656,0.0506957769393921,1,-1.57005774974823,"train",122,4,0.47852348993288
"87",1,1,1.58681344985962,1202172.894629,398151.186833,"2014_2019",1.78516626358032,1.68971955776215,0.885612070560455,10.3743782043457,120.286567687988,12.7847242355347,1.53671002388,28.5675296783447,4.23212575912476,0.022037148475647,1,1.58681344985962,"train",123,4,0.47852348993288
"88",1,1,6.55776929855347,1202912.914369,398280.089364,"2014_2019",1.77658033370972,1.62769246101379,0.905867993831635,9.77315902709961,120.187797546387,12.9382514953613,1.54015254974365,28.4227237701416,4.33536958694458,0.164838790893555,1,6.55776929855347,"train",124,4,0.47852348993288
"89",1,1,8.85406589508057,1201464.257845,380264.056707,"2014_2019",1.66888010501862,1.8977175951004,0.529725909233093,14.031551361084,121.643295288086,11.4862833023071,1.22488451004028,30.0545520782471,2.68609857559204,-0.201454162597656,1,8.85406589508057,"train",127,4,0.47852348993288
